article_id,article_name
12113,Bala Mahalleh-ye Lafmejan
12114,Bala Mahalleh-ye Nalkiashar
12115,Bala Mahalleh-ye Narakeh
12116,Bala Mahalleh-ye Naser Kiadeh
12117,Bala Mahalleh-ye Pashaki
12118,Bala Mahalleh-ye Qasemabad
12119,Bala Mahalleh-ye Siah Belash
12120,Bala Marzbal
12121,Bala Marznak
12122,Bala Mir Kola
12123,Bala Moallem Kola
12124,Bala Naqib Kola
12125,Bala Now Deh
12126,Bala Pap Kiadeh
12127,Bala Qaleh
12128,Bala Rokh Rural District
12129,Bala Rostam Hajji
12130,"Bala Rud, Gilan"
12131,Bala Rudkhaneh
12132,Bala Rudposht
12133,Bala Salkuyeh
12134,Bala Sang
12135,Bala Sang Rizeh
12136,Bala Serest
12137,Bala Seyyed Kola
12138,Bala Shad Deh
12139,"Bala Shahr, Jahrom"
12140,"Bala Shahr, Neyriz"
12141,Bala Shekar Kesh
12142,Bala Shir Rud
12143,Bala Taleqan Rural District
12144,Bala Tamushal
12145,Bala Tanu Rud
12146,Bala Valik
12147,Bala Velayat District
12148,Bala Velayat Rural District (Bakharz County)
12149,Bala Velayat Rural District (Kashmar County)
12150,Bala Velayat Rural District (Torbat-e Heydarieh County)
12151,Bala Zarrin Kola
12152,Balaabad
12153,Balaabadcheh
12154,"Balaban, Khoy"
12155,"Balaban, Piranshahr"
12156,Balaband
12157,Balaband Rural District
12158,"Balad, Iran"
12159,Baladarband Rural District
12160,"Baladeh, Fars"
12161,Baladeh District
12162,Baladeh Kojur Rural District
12163,Baladeh Rural District (Mazandaran Province)
12164,Baladiyeh
12165,Balaghab
12166,Balahdan
12167,Balahi
12168,Balahzar
12169,"Balaji, Iran"
12170,Balaju
12171,"Balajub, Hamadan"
12172,"Balajub, Kermanshah"
12173,Balajuk
12174,"Balak, Kerman"
12175,"Balakan, West Azerbaijan"
12176,Balakdeh
12177,Balakhan Kandi
12178,Balakong
12179,"Balal, Iran"
12180,"Balam, Iran"
12181,Balam Jerk
12182,"Balan, Abish Ahmad"
12183,"Balan, Isfahan"
12184,"Balan, Kaleybar"
12185,"Balan, Nain"
12186,"Balan, West Azerbaijan"
12187,Balandar-e Sofla
12188,Balanej
12189,Balangan-e Olya
12190,Balangan-e Vosta
12191,Balangestan
12192,"Balangestan, Bushehr"
12193,Balaqolu
12194,Balarbisheh
12195,Balas
12196,Balaskaleh
12197,Balaskaleh-ye Emam Jomeh
12198,"Balata, Iran"
12199,Balatajan Rural District
12200,Balav
12201,"Balavan, Lorestan"
12202,Balaveh Khoshkeh
12203,Balazhiyeh
12204,Bald Hills (Humboldt County)
12205,Bald Hills (Lassen County)
12206,Bald Mountain Range
12207,Baldeh Sara
12208,Balderlu
12209,Baldpate Mountain (Maine)
12210,Baldwin Hills (mountain range)
12211,Baldy Mountain (Manitoba)
12212,Baled
12213,Balef Kola-ye Gharbi
12214,Balef Kola-ye Sharqi
12215,Baleh Bazan
12216,Baleh Dasti
12217,Balek
12218,Balendar
12219,Balengah
12220,"Baleqlu, Fars"
12221,"Baleqlu, Markazi"
12222,Balesh Rural District
12223,Balesht
12224,Baleshti
12225,"Balesin, Meyaneh"
12226,Balesin-e Sharifabad
12227,Baleskeleh-ye Seyyed Abu ol Qasem
12228,"Balestan, East Azerbaijan"
12229,"Balestan, West Azerbaijan"
12230,Balesur-e Olya
12231,Balesur-e Sofla
12232,"Baleyn, Ilam"
12233,Baleyran
12234,Balfrin
12235,Balgeh Shir
12236,Balghelu Rural District
12237,Bali Anaran
12238,Bali Beyglu
12239,Bali District
12240,Bali Khalk
12241,Bali Qayah
12242,Baliab
12243,Balik Pulau
12244,"Balil, Ardabil"
12245,"Balin, Iran"
12246,Baliqayeh
12247,"Baliqchi, Iran"
12248,Baliu
12249,"Baliyan, Eyvan"
12250,Balkana Lake
12251,"Balkar, Iran"
12252,Balkareh
12253,Balkedan
12254,Balkhab
12255,Balkur
12256,Balkut
12257,Ball-e Dad Rahman
12258,Ball Range
12259,Balleh Sar
12260,Balli Qeshlaq
12261,Balls (mountain range)
12262,Ballujeh Mirak
12263,Balmahorn
12264,Balmangan
12265,Balowlan
12266,Balqazan
12267,Balqoli-ye Bala
12268,Balqoli-ye Kohneh
12269,Baltan
12270,"Balu, Khuzestan"
12271,"Balu, Semnan"
12272,"Balu, West Azerbaijan"
12273,Balu Qayah
12274,Baluch Abil
12275,Baluch Imer Mohammad
12276,Baluch Khaneh
12277,"Baluchabad, Aliabad"
12278,"Baluchabad, Galikash"
12279,"Baluchabad, Gorgan"
12280,"Baluchabad, Kerman"
12281,"Baluchabad, Ramian"
12282,"Baluchabad, Sistan and Baluchestan"
12283,Baluchabad-e Kahnaki
12284,Baluchabad-e Mashu
12285,Baluchabad-e Sargorich
12286,Balucheh
12287,Baluchestan-e Shutavar
12288,"Baluchi, Fars"
12289,Baluchi-ye Bala
12290,Baluchi-ye Pain
12291,Baluchkan
12292,Balujeh
12293,Baluk-e Zani Sadaqat
12294,Baluk-e Zeni Rajabi
12295,Baluk Zeni Factory
12296,Baluku
12297,Baluli
12298,Balumeh
12299,"Balun, Iran"
12300,Balut-e Asadi
12301,Balut-e Karavan
12302,Balut Bangan
12303,Balut Bazeh
12304,Balut Beyg
12305,Balut Geru
12306,Balut Hesar
12307,Balut Jahan
12308,Balut Kandi
12309,Balutabad
12310,Balutak
12311,Balutak-e Landi
12312,Balutak-e Sheykhan
12313,Balutak Khurshid
12314,Balutak Shalu
12315,Balutban
12316,Balutestan
12317,"Balvan, Kermanshah"
12318,Balvaneh-ye Khaledi
12319,Balvaneh-ye Motamedi
12320,Balvard
12321,Balvard Rural District
12322,Balvareh Posht
12323,Balvbin
12324,Balveh
12325,"Balyan, Iran"
12326,Balyan Rural District
12327,Balyavi
12328,"Bam, Esfarayen"
12329,"Bam, Gilan"
12330,"Bam, Jajrom"
12331,Bam-e Badami Qarqani
12332,Bam-e Gurinja
12333,Bam Anguri
12334,Bam Badami
12335,Bam Pasht District
12336,Bam Qaleh Sharif Khani
12337,Bam Rural District
12338,Bam Sar
12339,Bam Sareh
12340,Bam and Safiabad District
12341,Bamakan
12342,Bamasi
12343,"Bambari, Iran"
12344,Bambasari
12345,Bambur
12346,Bambuyan
12347,Bamchenar
12348,Bamer Kola
12349,Bamestan
12350,Bamgogae-ro
12351,Bamoti
12352,Bampur-e Gharbi Rural District
12353,Bampur-e Sharqi Rural District
12354,Bampur County
12355,Bamrud
12356,Bamsar-e Bala
12357,Bamuni Dam Tang-e Divan-e Mahtab
12358,"Ban, Iran"
12359,Ban-e Amrud
12360,Ban-e Rushan
12361,Ban-e Sarv
12362,Ban-e Vizeh
12363,Ban-e Ziarat
12364,Ban-e Zirak
12365,"Ban Ab, Kerman"
12366,Ban Bast
12367,Ban Ganjab
12368,Ban Gonbad
12369,Ban Gowd-e Ahmadi
12370,Ban Kalvali
12371,Ban Meydan-e Abdollah
12372,Ban Monikesh
12373,Ban Nokhod
12374,Ban Qan
12375,Ban Rahman
12376,Ban Ramazan
12377,Ban Shirvan
12378,Ban Zardeh Rural District
12379,Ban Zelan-e Bala
12380,Ban Zelan-e Sofla
12381,Bana Zardeh
12382,Banabad
12383,"Banabar, Khalajastan"
12384,"Banabar, Salafchegan"
12385,Banadak Sadat
12386,Banadkuk-e Dizeh
12387,Banadkuk Rural District
12388,Banaf
12389,Banafsh Tappeh
12390,Banafsh Tappeh Rural District
12391,"Banafsheh Daraq, Ardabil"
12392,"Banafsheh Daraq, Bostanabad"
12393,"Banafsheh Daraq, Charuymaq"
12394,"Banafsheh Deh, Chalus"
12395,"Banafsheh Deh, Nur"
12396,Banaft Rural District
12397,"Banak, Fars"
12398,"Banak, Kerman"
12399,Banaki Sadr ol Din
12400,Banam Rud
12401,Banar-e Vajel
12402,Banar Kabutaran
12403,"Banaru, Fars"
12404,"Banaru, Sistan and Baluchestan"
12405,Banarud
12406,Banaruiyeh District
12407,Banaruiyeh Rural District
12408,Banasar
12409,Banavachku
12410,"Banavan, Fars"
12411,"Banavan, Kurdistan"
12412,Banavand
12413,Banavchan
12414,Banaveh
12415,Banaveylah-e Hajji Mineh
12416,Banayem
12417,Banbur-e Farkhinvand
12418,Banchia-ye Sofla
12419,"Band, Iran"
12420,Band-e Akhund
12421,"Band-e Amir, Fars"
12422,"Band-e Amir, Markazi"
12423,Band-e Amir Rural District
12424,Band-e Balut
12425,Band-e Barak
12426,"Band-e Bast, Fars"
12427,Band-e Beni
12428,"Band-e Bon, Gilan"
12429,"Band-e Bon, Neka"
12430,"Band-e Bon, Sari"
12431,Band-e Chay
12432,Band-e Chenar
12433,Band-e Dezad
12434,Band-e Heydar Abbas
12435,Band-e Kahnuj
12436,Band-e Karim Khani
12437,Band-e Korman
12438,Band-e Kuh
12439,Band-e Mahmud
12440,Band-e Majid Khan
12441,Band-e Meyan
12442,Band-e Mohammad Abdollah
12443,Band-e Nadarkesh
12444,Band-e Naqin
12445,"Band-e Now, Fars"
12446,"Band-e Now, Kerman"
12447,Band-e Now Do
12448,Band-e Nowruz
12449,Band-e Osman Bazar
12450,Band-e Ozbak
12451,Band-e Qara
12452,Band-e Qir
12453,"Band-e Sar, Qazvin"
12454,Band-e Yaghmur
12455,Band-e Zarak
12456,Band-e Zarak Rural District
12457,Band-e Zuyar
12458,Band Alikhan
12459,Band Aman
12460,Band Astaneh
12461,Band Barik
12462,"Band Bast, Hormozgan"
12463,Band Bast-e Bala
12464,Band Bast-e Pain
12465,"Band Bon, Tonekabon"
12466,Band Borji
12467,Band Chuli
12468,Band Dalaver
12469,Band Dar
12470,Band Didegan
12471,Band Gan
12472,Band Jub-e Do
12473,Band Jub-e Yek
12474,"Band Sar, Chabahar"
12475,Band Sar Chukat
12476,Band Sar Molla Ahmad Bazar
12477,Band Zhazh
12478,Band e Hindukush
12479,Bandafruz
12480,"Bandak, Iran"
12481,"Bandan, Boshruyeh"
12482,"Bandan, Nehbandan"
12483,Bandan Rural District
12484,Bandank
12485,"Bandar, Isfahan"
12486,"Bandar, Kermanshah"
12487,"Bandar, Yazd"
12488,Bandar-e Band-e Moallem
12489,Bandar-e Bostanu
12490,Bandar-e Chiruiyeh
12491,Bandar-e Emam Khomeyni District
12492,Bandar-e Emam Khomeyni Rural District
12493,Bandar-e Gasheh
12494,Bandar-e Gaz
12495,Bandar-e Gaz County
12496,Bandar-e Lengeh Airport
12497,Bandar-e Micha-il
12498,Bandar-e Mollu
12499,Bandar-e Moqam
12500,Bandar-e Nakhilu
12501,Bandar-e Olya
12502,Bandar-e Shah Rokhi
12503,Bandar-e Shenas
12504,Bandar-e Shiu
12505,"Bandar-e Sofla, Mazandaran"
12506,Bandar-e Tang
12507,Bandar-e Tarj
12508,Bandar-e Tauneh
12509,Bandar-e Turk
12510,Bandar Abbas Industrial Estate
12511,Bandar Baru Bangi
12512,Bandar Baru Klang
12513,Bandar Baru Selayang
12514,Bandar Baru Sentul
12515,Bandar Bera
12516,Bandar Cassia
12517,Bandar Charak Rural District
12518,Bandar Damansara Kuantan
12519,Bandar Darulaman
12520,Bandar Dato' Onn
12521,Bandar Enstek
12522,Bandar Indah Jaya
12523,Bandar Jasin Bestari
12524,Bandar Kangan
12525,Bandar Kola-ye Aghowzin
12526,Bandar Kundang
12527,Bandar Mahalleh
12528,Bandar Malaysia
12529,Bandar Mas
12530,Bandar Meru Raya
12531,Bandar Muadzam Shah
12532,Bandar Penawar
12533,Bandar Permaisuri
12534,Bandar Pirshahi
12535,Bandar Puteri Puchong
12536,"Bandar Putra, Kuantan"
12537,Bandar Putra Permai
12538,Bandar Seri Alam
12539,Bandar Seri Jempol
12540,Bandar Springhill
12541,Bandar Sri Permaisuri
12542,Bandar Tasik Puteri
12543,Bandar Tasik Selatan
12544,Bandar Tenggara
12545,Bandar Tun Abdul Razak
12546,Bandar Tun Razak
12547,"Bandar Tun Razak, Jengka"
12548,Bandar Universiti Pagoh
12549,"Bandarabad, Kermanshah"
12550,Bandareh
12551,"Bandareh, West Azerbaijan"
12552,"Bandargah, Bushehr"
12553,"Bandargah, Zanjan"
12554,Bandazun
12555,Bandbal-e Bala
12556,Bandbal-e Pain
12557,"Bandbon, Babol"
12558,Bandbon-e Bala
12559,Bandbon-e Beneksar
12560,Bandbon-e Kabud Tabar
12561,Bandbon-e Pain
12562,Bandbon-e Qasemabad
12563,Bandbon-e Ujargah
12564,"Bandeh, Khuzestan"
12565,"Bandeh, Razavi Khorasan"
12566,Bandeli
12567,Bandera Pass
12568,"Bandesar, Mazandaran"
12569,Bandevan
12570,Bandgah-e Pir Sohrab
12571,Bandgorgi
12572,Bandhativare
12573,Bandini Kursar
12574,"Bandivan, Iran"
12575,Bandor-e Olya
12576,"Bandor-e Sofla, Kermanshah"
12577,Bandpey
12578,Bandpey-ye Gharbi District
12579,Bandpey-ye Sharqi District
12580,Bandra Government Colony
12581,"Bandu, Dashti"
12582,"Bandu, Kangan"
12583,Bandul
12584,Bandun-e Olya
12585,Banegah
12586,"Baneh, Lorestan"
12587,"Baneh, Markazi"
12588,Baneh Dan
12589,Baneh Khafrak
12590,Baneh Muleh
12591,Baneh Yekkeh
12592,Banehzir
12593,Banesar Kola
12594,Banesareh
12595,Banesh
12596,Banesh Rural District
12597,"Banestan, Behabad"
12598,"Banestan, Zarand"
12599,Banestan-e Jalil
12600,Banestan-e Sadat Mahmudi
12601,Banestan Rural District
12602,Banevreh
12603,Banfash
12604,"Bang, Lorestan"
12605,Bang Puleh
12606,Bangabad
12607,"Bangali, Iran"
12608,Bangar-e Olya
12609,Bangar-e Sofla
12610,Bangarak
12611,Bangebar
12612,Bangelayan
12613,Bangelui
12614,Bangelzehi
12615,Bangestan
12616,Bangin
12617,Banhalan-e Bala
12618,"Bani, Iran"
12619,Bani-ye Shib
12620,Bani Bid
12621,Bani Dar
12622,Bani Golan
12623,Bani Gomkan
12624,Bani Hashim Defense Industrial Complex
12625,Bani Havan
12626,Bani Hu
12627,Bani Khanik
12628,Bani Lavan
12629,Bani Miran
12630,Bani Naameh-ye Jonubi
12631,Bani Naameh-ye Shomali
12632,Bani Nar
12633,Bani Pariab
12634,Bani Saleh Rural District
12635,Bani Tak
12636,Bani Taratom
12637,Bani Yekkeh
12638,"Baniabad, Nishapur"
12639,"Banian, Bushehr"
12640,"Banian, Fars"
12641,Baniz
12642,"Bank, Iran"
12643,Bankastan
12644,Bankat
12645,Bankuy-e Ashayir Dahaneh Qalehha
12646,Bankuy-e Ashayir Kol Chah
12647,Banlakan
12648,Banlarini
12649,Banmazaran
12650,Bannar
12651,"Bannatyne, Barbados"
12652,Bannu Subdivision
12653,Banovina (region)
12654,Banqalan
12655,Banqola
12656,Banrivand
12657,Bansaid-e Olya
12658,Bansaid-e Sofla
12659,Bansheleh
12660,Bansko Peak
12661,Bansont
12662,Bansulab-e Hattem
12663,Bansulab-e Kalbali
12664,Bansulab-e Nam Khas
12665,Bansulab-e Shir Mohammad
12666,Bansulab-e Shirzad
12667,Bantiger
12668,"Banu, Bandar Abbas"
12669,"Banu, Khamir"
12670,"Banu Khalaf, Sardasht"
12671,Banu Sahra
12672,Banuastaki
12673,Banuband
12674,Banuband-e Pasang
12675,Banuband-e Patil
12676,Banui
12677,Banuj
12678,Banyaran-e Amir Haqmorad
12679,Banyaran-e Aziz Morad
12680,Banyaran-e Mirza Hoseyn
12681,Banyaran-e Teymur
12682,Banzerkah
12683,Banzir
12684,Bapalarpena
12685,Bapir-e Jafar Qoli
12686,Bapir-e Sofla
12687,Bapir Vali Allah
12688,Bapira
12689,"Baq, Semnan"
12690,Baq Baqu
12691,Baq Beqab
12692,"Baqal, Iran"
12693,"Baqarabad, Ardabil"
12694,Baqelabad
12695,"Baqeleh, Harsin"
12696,"Baqeleh, Kermanshah"
12697,Baqeleh-ye Olya
12698,Baqeleh-ye Sofla
12699,Baqer Owghli
12700,Baqer Tangeh
12701,"Baqerabad, Abadeh"
12702,"Baqerabad, Abadeh Tashk"
12703,"Baqerabad, Aliabad"
12704,"Baqerabad, Ardestan"
12705,"Baqerabad, Bafq"
12706,"Baqerabad, Bardsir"
12707,"Baqerabad, Bijar"
12708,"Baqerabad, Dashtabi"
12709,"Baqerabad, Davarzan"
12710,"Baqerabad, Divandarreh"
12711,"Baqerabad, Eslamabad-e Gharb"
12712,"Baqerabad, Gonabad"
12713,"Baqerabad, Hamadan"
12714,"Baqerabad, Harsin"
12715,"Baqerabad, Ilam"
12716,"Baqerabad, Isfahan"
12717,"Baqerabad, Jafarabad"
12718,"Baqerabad, Jiroft"
12719,"Baqerabad, Kermanshah"
12720,"Baqerabad, Khuzestan"
12721,"Baqerabad, Lorestan"
12722,"Baqerabad, Mahallat"
12723,"Baqerabad, Minudasht"
12724,"Baqerabad, Narmashir"
12725,"Baqerabad, Poshtkuh"
12726,"Baqerabad, Qom"
12727,"Baqerabad, Rafsanjan"
12728,"Baqerabad, Ramian"
12729,"Baqerabad, Semnan"
12730,"Baqerabad, Sepidan"
12731,"Baqerabad, Shal"
12732,"Baqerabad, Shazand"
12733,"Baqerabad, Sistan and Baluchestan"
12734,"Baqerabad, Taft"
12735,"Baqerabad, Zavareh"
12736,Baqerabad-e Do
12737,Baqerabad-e Fazel
12738,Baqerabad-e Kord
12739,Baqerabad-e Olya
12740,Baqerabad-e Rig
12741,Baqerabad-e Samaleh
12742,Baqerabad-e Sofla
12743,Baqerabad-e Tabatabayi
12744,Baqerabad-e Tork
12745,Baqerabad-e Yek
12746,Baqerabad Meyanrud
12747,Baqerabad Rural District
12748,Baqeran Rural District
12749,Baqeriyeh
12750,Baqeriyeh-ye Bala
12751,Baqerlu
12752,Baqershahr
12753,"Baqi, Golestan"
12754,"Baqi, Nishapur"
12755,"Baqi, South Khorasan"
12756,"Baqi, Zaveh"
12757,"Baqiabad, Hormozgan"
12758,"Baqiabad, Yazd"
12759,Baqla Kesh
12760,Baqla Kuh
12761,Baqmach
12762,"Bar, Hormozgan"
12763,"Bar, Razavi Khorasan"
12764,Bar-e Jahr
12765,Bar Abak
12766,"Bar Aftab, Bagh-e Malek"
12767,"Bar Aftab, Dorud"
12768,"Bar Aftab, Hormozgan"
12769,"Bar Aftab, Izeh"
12770,"Bar Aftab, Kermanshah"
12771,Bar Aftab-e Akbar
12772,Bar Aftab-e Ali Asgar
12773,Bar Aftab-e Ali Karami
12774,Bar Aftab-e Amanallah
12775,Bar Aftab-e Chah Dowpowk
12776,Bar Aftab-e Chel Khorasan
12777,Bar Aftab-e Chigu
12778,Bar Aftab-e Deraz
12779,Bar Aftab-e Emam Reza
12780,Bar Aftab-e Fazl
12781,Bar Aftab-e Ghazal
12782,Bar Aftab-e Golin
12783,Bar Aftab-e Heydarqoli
12784,Bar Aftab-e Humeh
12785,Bar Aftab-e Jalaleh
12786,Bar Aftab-e Kashkeli
12787,Bar Aftab-e Khonk
12788,Bar Aftab-e Khorbel
12789,Bar Aftab-e Kochala
12790,Bar Aftab-e Milas
12791,Bar Aftab-e Olya
12792,Bar Aftab-e Olya Gelal
12793,Bar Aftab-e Rezai
12794,Bar Aftab-e Sadat
12795,Bar Aftab-e Sardasht
12796,Bar Aftab-e Sarfaryab
12797,Bar Aftab-e Sefid
12798,Bar Aftab-e Seyyedi
12799,Bar Aftab-e Shidan
12800,Bar Aftab-e Shirani
12801,Bar Aftab-e Silab
12802,Bar Aftab-e Sipeh
12803,"Bar Aftab-e Sofla, Khuzestan"
12804,"Bar Aftab-e Sofla, Kohgiluyeh and Boyer-Ahmad"
12805,Bar Aftab-e Tahlivan
12806,Bar Aftab-e Zafari
12807,Bar Aftab-e Zirdu
12808,Bar Aftab-e Zizi
12809,Bar Ahang
12810,"Bar Ahui, Hirmand"
12811,Bar Avard Shodeh
12812,Bar Bar
12813,Bar Bar Marg Sar
12814,Bar Bid-e Mohammad Qoli
12815,Bar Chamun
12816,Bar Cheshmeh
12817,Bar Derazy
12818,Bar Gali
12819,Bar Kuh
12820,Bar Kuiyeh
12821,Bar Kuk
12822,Bar Poshteh Sar
12823,"Bar Qaleh, Divandarreh"
12824,"Bar Qaleh, Marivan"
12825,"Bar Rud, Ahmadi"
12826,"Bar Rud, Razavi Khorasan"
12827,Bar Sorkh
12828,Bara Belutestan-e Palkaneh
12829,Bara Lake
12830,Baraan-e Jonubi Rural District
12831,Baraan-e Shomali Rural District
12832,Barab
12833,"Barabad, Khaf"
12834,"Barabad, Sabzevar"
12835,Baraband
12836,Barachois
12837,Baraderan Livestock Company
12838,Barafi
12839,"Baraftab, Dezful"
12840,"Baraftab, Kerman"
12841,"Baraftab, Pol-e Dokhtar"
12842,Baraftab-e Bi
12843,Baraftab-e Chalab Zard
12844,Baraftab-e Chenar
12845,Baraftab-e Dowlatabad
12846,Baraftab-e Meleh Maran
12847,Baraftab-e Poshtkuh
12848,Baraftab-e Seyd Mohammad
12849,Barag Shahi
12850,Baraghan
12851,Baraghan Rural District
12852,Baraghush
12853,Barah Ruz
12854,Barah Sileh
12855,"Barahona, Morovis, Puerto Rico"
12856,Barai Ghar
12857,Barajin
12858,Barajuq
12859,"Barak, Jahrom"
12860,"Barak, South Khorasan"
12861,"Barakatabad, Hamadan"
12862,"Barakatabad, Lorestan"
12863,"Barakeh, Divandarreh"
12864,"Baraki, Iran"
12865,Barakileh
12866,"Barakuh, Khaf"
12867,"Barakuh, Roshtkhar"
12868,Barakuh Rural District
12869,Baramshad
12870,"Baran, Khuzestan"
12871,Baran Duz
12872,Baranabad
12873,Barand-e Olya
12874,Barand-e Sofla
12875,Barandaq
12876,Barandud
12877,Baranduz Rural District
12878,Baranduzchay-ye Jonubi Rural District
12879,Baranduzchay-ye Shomali Rural District
12880,Barang-e Bozorg
12881,Barang-e Kuchak
12882,Barangerd
12883,"Barani, Hormozgan"
12884,"Barani, Sistan and Baluchestan"
12885,Barani-ye Ajam
12886,Barani-ye Kord
12887,Baraniganun
12888,Baraniha
12889,Baranliq-e Hoseyn Khan
12890,Baranliq-e Madad Khan
12891,Baranlu
12892,"Baranovka, Volodarsky District, Astrakhan Oblast"
12893,Baranqar
12894,Baranqur
12895,Baraqu
12896,Barar
12897,"Barar Deh, Dodangeh"
12898,"Barar Deh, Sari"
12899,Bararud
12900,Barasht-e Bala
12901,Baraspi
12902,Barast
12903,Barastu
12904,"Barat, Iran"
12905,Baratabad
12906,Barataki
12907,Baratikha
12908,Baravand-e Olya
12909,Baravand-e Sofla
12910,Baravat
12911,Baraver
12912,Barayen
12913,Baraz
12914,"Barazan, Kurdistan"
12915,Barazan Industrial Plant
12916,Barazarlu
12917,Barazi
12918,"Barazin, Heris"
12919,"Barazin, Varzaqan"
12920,Barazlu
12921,Barazq
12922,Barbadineh
12923,Barbaghel
12924,"Barbar Qaleh, Golestan"
12925,"Barbar Qaleh, North Khorasan"
12926,Barbaran
12927,Barbas River
12928,Barbin
12929,"Barbu, Iran"
12930,Barbugeh
12931,Barceloneta barrio-pueblo
12932,Barchah
12933,Barcham
12934,"Barchan, Iran"
12935,"Bard, Iran"
12936,Bard-e Fateh
12937,"Bard-e Gap, Izeh"
12938,Bard-e Gapi-ye Charbiyun
12939,Bard-e Gazhdi
12940,Bard-e Guri
12941,Bard-e Karkhaneh
12942,Bard-e Khiari
12943,Bard-e Morad Azma
12944,Bard-e Now
12945,Bard-e Pahn-e Zilayi
12946,Bard-e Pahn Abdol Latif
12947,Bard-e Pahn Tang Tamaradi
12948,Bard-e Stu
12949,Bard-e Varbeh
12950,Bard Asiab
12951,Bard Azhadha
12952,Bard Baland
12953,Bard Bor
12954,Bard Espid Murderaz
12955,"Bard Gap, Chaharmahal and Bakhtiari"
12956,Bard Gapi
12957,Bard Gola
12958,Bard Kharan
12959,Bard Kheymeh
12960,Bard Kolang-e Olya Chahar Tall
12961,Bard Kuh
12962,Bard Qaleh
12963,Bard Qurchun
12964,Bard Rasun-e Olya
12965,Bard Rasun-e Sofla
12966,Bard Sefid Sartus
12967,Bard Shamshir
12968,Bard Surakh
12969,Bard Tahdeh Seyyed Khosrow
12970,Bard Tork
12971,"Bard Zard, Andika"
12972,"Bard Zard, Dehdez"
12973,"Bard Zard, Fars"
12974,"Bard Zard, Izeh"
12975,"Bard Zard, Kohgiluyeh and Boyer-Ahmad"
12976,"Bard Zard, Susan"
12977,Bardabad
12978,Bardabad Garrison
12979,Bardaleh
12980,"Bardamil, Lorestan"
12981,"Bardan, Iran"
12982,"Bardar, Iran"
12983,Bardarash-e Olya
12984,Bardarash-e Sofla
12985,Bardarchu
12986,Bardaru
12987,Bardaskan Industrial Park
12988,Bardastemal
12989,Bardatar Kisteh
12990,Bardača
12991,"Bardbol, Selseleh"
12992,"Bardbol, Shirvan"
12993,"Bardbol, Valanjerd"
12994,Bardboran
12995,Bardborani
12996,Bardeghun
12997,"Bardeh, Chaharmahal and Bakhtiari"
12998,"Bardeh, Kerman"
12999,"Bardeh, Razavi Khorasan"
13000,Bardeh Bal
13001,Bardeh Buk
13002,Bardeh Gar-e Do Vark
13003,Bardeh Gar-e Mohuk
13004,Bardeh Gar-e Yek Vark
13005,Bardeh Gureh
13006,Bardeh Kish
13007,Bardeh Kuyeh
13008,Bardeh Mish
13009,Bardeh Naqshineh
13010,Bardeh Qel
13011,"Bardeh Rash, Bowalhasan"
13012,"Bardeh Rash, Nameh Shir"
13013,"Bardeh Rash, West Azerbaijan"
13014,Bardeh Rash-e Kuchek
13015,Bardeh Rash-e Olya
13016,Bardeh Rash-e Tabriz Khatun
13017,"Bardeh Rashan, Bukan"
13018,"Bardeh Rashan, Mahabad"
13019,"Bardeh Rashan, Piranshahr"
13020,"Bardeh Rasheh, Baneh"
13021,"Bardeh Rasheh, Marivan"
13022,"Bardeh Rasheh, Saqqez"
13023,Bardeh Sareh
13024,"Bardeh Sefid, Divandarreh"
13025,"Bardeh Sefid, Marivan"
13026,Bardeh Sepian
13027,Bardeh Zard
13028,"Bardehsur, Sardasht"
13029,"Bardehsur, Urmia"
13030,Bardehzi-ye Olya
13031,Bardej
13032,Bardesareh Rural District
13033,"Bardestan, Yazd"
13034,"Bardi, Iran"
13035,Bardial
13036,"Bardian, Kohgiluyeh and Boyer-Ahmad"
13037,"Bardian, West Azerbaijan"
13038,Bardiyeh-ye Kuchek
13039,Bardiyeh-ye Yek
13040,Bardkandeh
13041,Bardkashki
13042,Bardla
13043,"Bardmil, Izeh"
13044,"Bardneshandeh, Izeh"
13045,"Bardneshandeh, Masjed Soleyman"
13046,Bardpareh-ye Hasan
13047,Bardshelandan
13048,Barduk
13049,Bare Mountain Range (Nevada)
13050,Bare Range
13051,Baregahi
13052,Bareh-ye Seyyed Ahmad
13053,Bareh Anar
13054,Bareh Bijeh
13055,Bareh Gineh
13056,Bareh Gorg Khurdeh
13057,Bareh Jula
13058,Bareh Kalak
13059,Bareh Kheyreh
13060,Bareh Khur
13061,Bareh Posht
13062,Bareh Sara
13063,Bareh Sheykhali
13064,Bareh Tork
13065,Barenjegan
13066,Bareqin Khunsorkh
13067,Bareshkan
13068,Barez Rural District
13069,Barezabad
13070,Barezard
13071,Barezil
13072,"Barf Anbar, Kerman"
13073,Barf Anbar Rural District
13074,Barf Chalasi
13075,Barf Kola
13076,Barf Riz
13077,Barfabad-e Olya
13078,Barfabad-e Sofla
13079,Barfatan
13080,Barfeh
13081,Barfgin
13082,Barfi Kushkarri
13083,"Barfian, Markazi"
13084,"Barfiyan, Hamadan"
13085,Barfuiyeh
13086,"Barg, Iran"
13087,Barg-e Jahan
13088,Barg-e Najaf
13089,Barg-e Now
13090,Barg-e Tut
13091,Barg Sara
13092,"Bargah, East Azerbaijan"
13093,"Bargah, Kerman"
13094,Bargalan Sukhteh
13095,"Bargam, Rezvanshahr"
13096,"Bargam, Rudsar"
13097,Bargan
13098,Bargard
